-0.53137909,0.66407469,-1.9322664,-1.00116,0.75910508,-3.0044201,-3.4808756,-1.6299776,-4.2910648,-4.4115674,0.82275668
1.0091049,1.9603558,-3.3042668,-1.6232465,-3.1672033,-2.2496017,-3.3245185,-0.86528794,-4.3001764,-2.6778204,0.64763799
1.8135123,1.1228172,0.79974823,-1.9879001,-0.76581311,0.50250162,-2.7811165,-1.5869112,-0.30268115,-2.3505496,0.0038852087
-0.91173104,1.6537998,1.3133146,-2.1565549,1.4889002,-1.5616539,-3.3812434,-3.2537793,-3.6598683,-1.1024159,-0.81281952
-0.26821482,4.3591369,-3.4978766,-5.3898422,-0.55821489,0.223231,-2.2803815,1.3609066,-2.1470484,-0.93201028,-0.0068238631
-0.33574715,3.3118602,-3.7377553,-0.52239044,-0.50916505,-2.3205317,-1.9175874,-0.22571956,-4.2347243,0.10184961,-0.42098914
1.0103019,0.78696427,-0.7458903,0.74926795,0.039300259,-0.23253519,-2.5041919,-1.4343334,-0.070827688,-2.4612475,-0.673529
4.3818432,-0.72350153,-4.2994615,-2.1079694,-2.8165418,-4.7346879,-1.6155813,-1.193787,-1.7638336,0.39982474,0.5907714
-0.97429423,3.5927775,-4.0093604,0.041900578,-2.2435934,-0.45416243,-5.1167651,-0.36734939,-5.9044752,-0.040565219,-1.840202
-0.85691771,1.9331537,-0.86201017,-1.6771988,-1.0107617,-0.1139422,-0.073348807,-1.7287382,-3.6209959,-0.050191469,-0.029846944
-0.73975479,1.9409784,-1.7322132,-2.2077102,-0.69368554,0.10237526,-0.75161311,-2.2174024,-4.5224973,-3.8594035,0.84145808
-0.34860194,4.3867223,-1.8974051,0.46911598,-2.2650178,-2.4071336,-3.3001509,1.4386747,-3.1369757,-0.33889402,-2.3667777
1.1961618,3.468531,-3.034375,-4.4921305,-0.8604045,-4.7993318,-2.4995356,-3.7623418,-6.416228,-0.031499109,-0.80449159
-0.66561423,-0.31986234,-0.89352631,0.21502796,0.32594783,-0.30982039,0.19362168,0.00065868212,-2.8800076,-3.2720408,0.49390902
1.0433821,1.1797647,-3.4262274,-0.77311213,-2.005153,-2.2755322,-0.46286311,0.54681138,-6.0707252,0.38785551,-0.054491048
-0.10307394,2.7277165,-3.2332199,-2.0709328,1.0263866,-0.60801676,-3.6941176,1.0840478,-4.0431918,-1.7682434,-2.3347641
-0.69262615,1.5512596,-1.960989,1.6884225,0.77298066,-2.1356997,-1.2472348,-1.9738164,-3.9908333,-0.88992751,-1.3920756
2.4007178,1.9195833,-2.1077365,-7.5112234,-2.4838092,-5.2319556,-6.9081638,0.40950457,-7.6282685,-2.6251337,-0.26921231
1.506731,2.1953617,-0.46605263,0.31120693,-2.2012705,-1.6496702,-1.6043615,-1.1596343,-3.4745991,0.011496315,-0.25714197
0.14985074,1.9218719,-0.914401,-3.6563709,0.83492612,-3.3248199,-5.0481336,-1.9004576,-3.8338269,0.10041323,-0.1226989
0.83819715,1.8820695,-0.35098106,0.66733434,-1.9536457,-1.7307569,-3.2212911,-2.3567227,-4.9661123,-1.7181238,-2.2973586
1.8828472,0.16738007,-0.40479199,-1.5828638,-0.64291676,-0.44266077,-3.3145715,0.67778254,-4.1770549,-0.5025284,-0.079494945
-0.12830646,3.9103768,-0.82508027,0.39015845,-1.1532895,-1.6099259,-1.0910645,-3.8791679,-1.8567118,0.2723756,-0.415419
-1.8575093,3.1756319,0.026963381,-2.2756978,-1.0342881,-0.087610634,-0.25771992,-1.1943938,-4.2218633,-2.2007216,-0.85293847
-0.37737101,0.79075273,-0.4306813,-5.7317109,0.46649087,-5.1123173,-3.6394605,1.7046317,-1.9793424,0.70454625,-1.3810146
-0.96374738,1.7844805,0.91265642,0.42973243,0.31319869,-2.5305538,-0.73128312,0.3245372,-0.55881093,-1.4344818,-1.1865613
-0.46790685,-0.008963705,-0.63450551,-5.43147,0.10999439,0.60953467,-1.6592426,-1.7288489,-6.2843615,-0.070508962,-0.8618458
-0.40546444,4.8963167,-0.43857724,-5.4023826,-0.75574337,-2.1817169,-3.9326253,-1.0586052,-5.0807092,-0.058367708,-0.14292483
-0.57040511,2.1091856,-1.4084463,0.4307209,-0.51912021,-1.4430641,-0.096138323,1.087736,-4.1398062,-0.65090196,0.059559564
-0.35609871,1.9527265,-0.23614086,-2.973931,-0.17763849,-1.8998264,-1.5672306,-1.7961073,-0.0090230899,-0.048024104,-0.30517668
-0.14212256,4.7087193,-3.4325116,-2.2031181,-0.094660555,-0.91005865,-0.93636411,-2.0865887,-5.7705517,-0.58129451,-0.62889302
-0.37348953,1.2766749,-0.92877762,-0.62323963,0.81834588,-0.95821865,-3.1850383,-1.6568905,-1.9398763,-0.66899689,-0.45498527
2.1667496,2.7594591,-3.6926792,-1.7116956,-1.6415496,-0.59838288,-0.047129727,-0.20894336,-7.1029668,-3.8539801,-0.36065738
0.6247855,1.4430902,-0.7976862,-0.29485087,-0.63292519,-1.0128131,-1.1046039,-0.51138805,-0.82891291,-0.42035751,-0.45348452
0.0027356888,3.6743079,-1.8873135,-2.6311949,0.57379263,0.03900024,-0.36450472,-1.2791381,-3.1648147,-0.91469508,-2.0318639
-0.37149799,2.3738895,-0.63156695,-1.4141578,-0.90247508,0.10363785,-3.6892506,-0.97121735,-0.95129947,-0.27205688,-0.41732211
-1.0068031,4.9485807,-1.8326044,0.14713456,-1.9223283,-3.4987855,-3.2101614,-1.6090356,-8.1890906,-2.5760222,-0.97203345
1.4599624,1.8951434,-1.2737873,-1.0186663,-1.6551597,-2.6337182,-3.1191853,0.5135691,-3.2891588,-2.615867,-2.0300351
-0.93469291,2.0201023,-3.2180923,1.8709344,-4.7794715,0.95242834,-3.411298,0.91377795,-3.7275263,-5.6985865,-0.69918369
-1.2173924,3.1712715,0.54273369,0.86187905,-1.6697832,-1.9231601,-3.4645769,1.7245477,-1.9324754,-1.369031,0.96846033
-1.3984026,1.9553156,-1.3604903,-7.7579343,0.99911633,0.97453222,-0.0062036296,-2.2693261,-5.8655511,-0.057196967,-2.2087102
-2.1987902,2.1731101,-5.3904065,-2.0393212,1.2762926,0.50893893,-0.30616999,0.278329,-7.1121845,-1.8830507,-0.688902
-0.65356098,5.6113086,-2.1921853,1.8896002,-0.9381084,-5.3654538,-5.1835226,-3.6144567,-3.5681431,-4.1225548,-1.8181794
1.6147193,1.986345,-1.5378992,-1.5157717,-0.90260165,-2.5624466,-1.9189436,-0.06588008,-6.9214321,0.13464168,-0.024196137
0.91534756,1.0237222,0.1438436,0.59947147,-0.28264594,-0.90696205,-3.7708281,-1.6820717,-6.04094,-3.0669625,-2.032685
1.1814408,1.962801,-0.24109753,-0.12809853,-3.7773664,0.91996768,-2.2596775,-0.24818611,-2.8317618,-0.11499811,-0.045262387
-0.79039472,3.588901,-3.8311546,-1.8284889,0.11140136,-2.2087243,-6.5203239,-4.2295627,-4.601823,-2.7939586,0.85856216
-0.65440453,1.9477491,-1.8370083,1.8948233,-1.5808232,-5.7458377,-0.32432968,0.40286541,-3.4295995,-1.2500548,-1.3787464
-0.20716506,-0.24544612,0.84842983,0.5667244,-0.40376537,0.95864735,-9.4157452,-4.3447195,-4.8597431,-0.1708203,-3.7624769
-0.59836942,2.7817412,-0.77204108,0.33470996,-0.98600434,-2.905741,-0.55526661,-0.61333074,-0.06992511,-1.1708088,0.90421994
-0.58503138,2.183625,-0.64833558,-4.558045,-0.58067119,-0.39931762,-3.8735165,-0.57269879,-3.7537466,-0.18873139,0.23200582
1.841508,2.5224374,-0.036822272,-5.6725053,-0.58096164,-0.8219362,-3.9219406,-1.8148415,-4.8314455,-3.2441762,-2.4484373
1.8600061,1.9522278,-1.5152991,-2.4527531,-0.48276572,-3.5332112,-2.4540229,-0.57763033,-5.7664705,0.18435323,-2.3633354
-1.391607,5.7539313,0.23750182,-1.2344003,-1.9097914,-0.99057314,-5.1861143,-4.5844493,-4.0920549,-1.5186036,-0.48165619
2.5570838,-0.43086893,-0.41758025,-4.0569778,0.19673708,-2.5757327,-2.7091195,-1.1848167,-4.9263642,-2.2080191,-0.64375749
0.42629664,3.8721501,-0.019191237,-6.9365818,-1.2601258,-3.5678364,-3.7421278,1.4142781,-7.2301486,-0.19427771,-0.16058635
-1.765188,4.5738365,-0.86961111,-1.3015671,-3.5450756,-3.1890373,-5.8774365,-1.6395877,-1.3074948,-2.6172364,0.36930932
0.57319062,0.032774333,-3.0717418,0.23975919,-1.1268252,0.15848088,1.9603476,1.6212789,-0.047255076,0.11691566,0.43417158
0.8392232,2.8393652,-3.1577141,-0.27861984,-3.6344732,-3.1017663,-5.3556268,-3.6500642,-6.3139767,-2.4999507,0.18842961
1.7740051,1.9664395,-2.9303274,-0.40949896,-2.8185319,-2.5889088,-4.4298015,1.9274482,-3.5819608,-4.4921024,-0.12693355
1.5592283,1.7179377,-0.38378713,-2.2893075,-0.44347163,-1.6645005,-3.1664368,-1.7783681,-2.4371792,-2.5169994,1.0794635
0.26388398,2.0622159,-1.072334,-1.0473759,0.29637926,-1.3270856,-3.1304029,-1.6038913,-7.498593,0.39441998,-0.58689958
2.3548983,1.9935074,-0.48713588,-0.41097186,-3.5848851,-1.8871246,-3.599744,-0.53047311,-1.1907843,-2.4327814,-1.6073258
0.98469346,3.3164723,-3.0290198,-2.3897475,-1.4763746,-1.0826273,-3.9824524,1.825158,-6.1260174,-1.4110457,-1.9875089
-0.36401158,3.2146704,-0.077093951,-5.4809012,0.056593502,-2.6635614,-6.7156387,-3.9231555,-6.2523542,-2.5421067,-0.3747271
-0.11534877,2.845781,0.40593509,-2.0228379,0.29940362,-0.85974577,-1.3545053,-3.7145494,-3.0415201,-3.6648639,-0.39419379
0.52181093,1.9491424,-0.56150544,-0.27075887,-1.1682829,-1.0873167,-0.34275379,-1.1956984,-1.6780895,-0.51554375,-0.4381434
-0.090589771,1.6813773,-2.480583,1.8560176,-0.54154468,0.499946,-0.84286351,-1.1328008,-3.1543682,-0.1860752,-1.454074
0.58697258,2.263557,-1.0912894,-1.1326303,0.20338908,-4.4658834,-0.01680641,-1.3687212,-11.400509,-1.1764858,-1.449248
-2.4398855,3.3085504,-1.677743,-0.44027949,-2.1985913,-3.2519433,0.40610293,0.00015636178,-3.5995014,-0.1935769,0.4323283
-0.56724985,3.1671282,-3.2787375,0.36805936,-0.27619313,0.70042286,-1.8660093,-0.74925154,-2.4234663,-0.75773226,-1.138823
-0.33606126,1.9185789,0.74571951,-1.7119967,-0.8573989,-2.6183752,-0.21209591,-2.4194462,-3.8329137,-3.1481694,-0.40732473
-1.7588699,4.9529662,-1.1464392,-3.6426038,0.29124514,-4.9336867,-2.7646963,-1.1005937,-3.8713215,-0.86844564,-0.12975779
-0.40526741,3.0398884,-2.1400901,-4.3119098,-0.87709321,-3.2178912,-1.7030801,-0.29488465,-6.6640286,-0.79919278,-0.503455
0.048657351,3.8947097,-3.5072934,1.8746389,-1.9034413,-1.6743177,-2.4911935,-3.2301973,-9.789587,-3.3121106,0.19235053
0.16225429,5.2365242,-0.9580269,-2.443786,-2.7066081,-3.9841024,-3.2113991,-1.070949,-3.0228884,-0.54286609,0.50896502
-0.43940177,0.24117749,-0.44589358,-0.13261395,-0.78914923,-0.74892463,-2.2029623,-1.7683068,-0.52232586,-1.5493757,-2.1430981
-1.5489045,1.9722393,-4.6663653,-4.7680996,-3.6728947,-2.9082595,-0.065491776,1.1614821,-8.8131721,-2.4847571,-0.091290036
-0.12169036,0.62305187,-2.433957,-2.2631034,-0.12286335,-0.84131609,-0.81229079,-0.41253528,-2.1136739,0.40252169,1.4855046
0.33236664,1.6829744,-0.22443919,-3.3810008,-0.22696263,-1.5396878,-1.657071,1.1868765,-3.4519429,0.33918194,-3.2478241
2.5951653,-0.55278371,-1.9594462,-5.4652047,-0.80905734,-1.6695281,-3.4384274,0.94154451,-3.00303,0.16693842,0.64880448
0.0099293351,3.1588606,-2.877675,-1.6554101,-0.7919629,-2.4565375,-0.74362609,-2.0592971,-4.48248,-0.44807542,0.91308045
-1.7541752,4.3549168,0.19860628,-4.6800777,-1.6207496,0.94713466,-2.8142365,-1.3606727,-4.9831327,-0.64567827,-0.62609032
2.5628085,4.8455036,-0.88889478,-5.4564271,-2.2689215,-1.8265728,-5.2295104,-1.849322,-4.3165342,-2.6086385,-1.95411
0.18015432,1.1018564,-1.2972051,0.95728527,1.2227466,0.082910265,-0.90335902,-2.8788699,-0.87022107,-0.063352628,0.0373054
-0.51915091,4.0425188,-3.014364,-8.3083421,-4.4092742,-0.73390408,-3.0279256,-1.3205349,-6.0025791,-0.50689729,2.8527729
-0.42261947,3.7114901,-2.5313528,-0.066167218,-0.10770734,0.92670436,-3.7560897,0.68750508,-4.6197166,-0.021154053,-1.5683586
-0.26489264,1.9742677,-0.27085855,0.19149159,0.020510008,-0.010875221,-1.1991621,-1.0922315,-1.1486597,-2.6588863,-0.99265992
0.074758909,0.74903797,-3.750713,-3.9465587,0.53889099,0.65229193,-2.7334869,0.89663132,-4.9412447,-2.3506203,0.66102817
1.468518,3.0602062,-0.8840279,-0.7782896,-0.83388519,0.8254076,-2.3119352,-1.292057,-2.9077227,-2.6951682,-0.74470638
-0.2717604,-0.19534085,-0.33793123,1.4586582,-0.35577822,-1.2678826,-1.6514084,-2.2972625,-0.030965119,-2.1079383,-0.27795282
-1.5591166,-0.94323777,1.3912535,1.9196166,-0.86378503,-0.70664207,-5.2924099,1.8773043,-6.6160398,-4.277529,-0.084859931
-1.5969681,4.6180698,-3.1649415,-1.7445224,-5.1098351,-2.6088106,-1.8594355,1.226205,-7.0407098,-2.5984489,-0.022696544
-0.66435716,3.6095247,-0.45403308,-0.32939081,0.52831544,-2.0031678,-1.0621732,-3.7566919,-4.8324505,-1.9964262,-1.6927938
-0.27063378,1.9283516,-0.6524014,-2.3540354,0.99688118,-2.4925987,-4.3986578,-2.1536038,-1.4454808,-1.9462714,-2.0187212
2.8610479,2.5043717,-3.1929372,-4.9089959,1.1387456,-1.8435684,-3.158349,-2.72063,-3.8177991,-3.14616,-3.6444118
0.5918745,-0.28330429,-3.2495068,-1.7695917,-0.66588368,0.86082092,-0.83977575,-0.48921561,-3.2552067,-0.93772601,-0.29253953
0.64392592,0.90890229,-0.4598417,-4.2595916,-1.3730805,0.51842308,-0.42612112,1.3606719,-2.0123161,-0.60167647,-0.35142795
2.3706184,2.0377375,1.7376127,-2.2591648,-0.34448977,-5.0307575,-3.9689893,0.52770306,-2.9087489,-1.799908,-0.3850069
-0.023157449,3.2508196,-0.16684704,-0.75056322,-1.4827001,-2.1918377,-0.1878501,-1.9610223,-3.3456244,-0.69520613,-0.36272645
-2.986354,3.4101728,-4.1538003,0.4208161,-0.86558253,-3.9389565,-3.0327302,-0.018808229,-4.0064432,0.25952446,-1.8771605
-1.4334338,1.9358304,-3.8620152,-1.3477543,0.89915973,-0.11047508,-2.6329656,1.8680773,-3.655012,-2.1062348,-2.9484294
0.29731752,1.9890006,-0.83889017,-1.4628471,0.16228643,-5.1618233,-5.5192639,-4.0342245,-6.5826732,-2.1677896,-0.48605459
-3.2523818,4.8363508,-3.5191239,0.64478535,-0.16684762,0.47814492,-3.0744628,-0.87552593,-2.2951324,-0.2740802,-3.1551975
-0.063745464,-0.070678137,-1.0637884,-1.6887035,1.1216085,-0.28197178,-1.8313741,-0.96753054,-2.1828527,0.27258843,0.47219805
2.1960701,2.1146105,-2.2216657,-1.3192928,-0.94320806,0.31373386,-0.52520992,-0.91151318,-3.6325984,0.021937633,-1.9049401
-0.058335513,4.9114152,-1.7526481,0.245328,-1.8807646,-2.1366848,-2.0457839,-0.34484932,-3.5500937,-4.2164556,-0.081942964
0.10570204,4.0277387,-1.2197354,-2.5421178,-2.4099973,0.90152665,-2.4926714,0.63067046,-2.9618947,-3.0295465,-1.7382398
-1.2936289,1.5189993,-0.74212836,0.65519405,-0.83177676,-1.8768346,-0.5492094,-0.56229033,-0.92761387,0.0011931055,0.96639226
0.79352396,1.3695475,-0.94808772,-3.1413753,-1.0427899,-2.2206374,-6.3575462,-1.280719,-5.8557068,-4.2892226,-0.86986311
1.8733512,-0.2865869,0.18486506,-4.6956018,0.95997,-0.55011639,-6.0327541,-0.37756471,-5.577178,-1.649314,-0.80417462
-0.56810105,2.3186175,-0.23576013,-2.0633853,-1.4161549,2.4164446,-3.7982739,-1.8513052,-3.7751063,-2.5214105,-0.028112906
-0.16682816,4.2214584,-4.6771789,-2.5815934,0.90330067,-1.6583631,-6.6439266,-2.7463705,-6.6082248,-2.7974404,-1.8194196
2.8104215,0.020847897,-1.2682838,-2.109722,-0.19759111,-2.2630095,-2.8749967,-0.93495649,-3.5350626,-0.048761226,-0.41615688
0.00051761333,3.7520241,-3.7978498,-1.8281392,-3.1579307,-1.4248264,-3.0223264,1.4232487,-5.4880544,-2.8905911,0.10607535
2.8032169,1.9443181,-2.6935737,-1.9978739,-0.49974738,-4.4091329,-9.2163768,-2.0607309,-9.0231724,-5.5530095,0.090661854
0.93182271,1.8585467,-1.3617059,0.24036258,-3.6639581,0.22719163,-3.1086444,-1.3609889,-3.106181,-0.8466749,-0.50611694
-0.79520021,1.9575373,-3.2265999,-1.9226106,-0.16973601,-1.8318407,-2.119368,-2.5320897,-6.3358228,-1.1050646,-2.6902843
0.45799978,1.963562,-3.8103466,-3.0362851,-1.1775937,0.19526655,-0.55627614,1.8474564,-4.2443418,-3.9313627,-2.5373644
1.8472077,1.3436982,-3.2266092,1.8661888,-1.3165559,-2.652372,-1.0930923,-2.9765553,-4.5886985,-0.57736133,-1.1609024
1.9048678,-0.27075439,-3.5138617,-2.2326099,-0.60265271,-2.2673288,-6.722103,-1.1284333,-1.878194,-0.055835281,-0.1208773
1.5591316,2.5583167,-2.4129322,-1.0373783,-2.216503,-2.8260342,-3.7913408,0.43557376,-1.8231094,-0.84376333,-0.78527225
2.2594052,1.2867851,-2.9958169,-4.1342212,-0.80963687,-1.2034356,-3.4467053,-1.8142409,-4.0375777,-0.36868616,-0.83486564
2.3624063,0.84605079,-2.3045436,-2.2954335,-0.80916767,-0.21476148,-3.96401,-0.56821973,-5.8890818,-0.56946538,-0.47134632
-0.48097279,4.2971931,0.001829461,-3.860022,-0.54484383,-1.4025756,-2.5862686,-1.8820797,-6.6539672,-0.037868193,-0.88859996
-0.88713369,5.1551093,-0.23086595,-4.9421159,-2.8689181,-2.2590366,-1.4300913,-1.4601339,-6.5761083,-0.018631398,0.90654014
-2.2784716,2.2472293,-0.036558489,-1.4942377,-0.1170163,-0.010812813,-3.9927905,-1.3194001,-8.4484027,-0.031287684,-0.27836802
0.43138381,0.85145177,-0.41135084,-0.51077804,-0.051596915,-1.512649,-0.32321828,-1.5441454,-3.3966748,-0.99884526,-0.89243057
-0.042567608,2.8245166,-3.2264085,-4.1041472,0.73033856,-2.4137723,-4.0068423,-1.062292,-9.0663931,-3.1676391,0.74691547
-0.032943299,2.6943611,-1.6017389,-1.8782996,-1.4929673,-0.37428503,-1.7127745,-3.9861727,-6.2706207,-0.099564905,0.96784419
-0.28524391,1.0377079,-0.26418286,-2.2312496,2.5087812,-2.8948949,-4.4574941,1.1400093,-4.0897404,-3.1091415,-0.88763674
-1.636819,4.4413744,-2.542762,-0.40151102,0.052524135,0.3473781,-1.1022682,0.74535636,-2.5635963,-2.71556,-2.3891962
0.74681178,2.6903181,-0.69454747,-2.2888321,1.6856206,-1.532962,-2.485342,0.35599068,-3.3920631,-1.8685017,-2.1248752
-1.2877212,2.5849132,-0.87273332,-1.7634529,-0.71117355,-3.728549,-0.81485374,1.4678455,-0.85359023,-2.6164724,-0.56897961
0.49725463,1.9224163,1.8088111,-3.0610001,-1.4374548,1.5098546,-3.3740823,0.0018588909,-4.6611673,-0.92791887,-0.42373193
-0.13194053,5.2622933,-3.1187593,-1.8513501,-0.20792269,-2.8417698,-4.1267484,-3.4624356,-5.8719244,-3.0305326,-2.7581638
1.877817,2.6091421,-3.8506143,-2.9692812,1.4533563,-1.8566288,-9.0821049,-1.8093195,-2.8824786,0.22952916,-2.0651424
0.67011291,-0.13810697,-4.6128539,0.37911799,1.4301454,-0.88836903,-0.99320168,-1.7763798,-3.860149,-0.032264954,-0.35442654
-1.4005166,3.299165,-2.9859027,0.1247174,-0.069182749,-2.225375,-1.7509665,-1.7514322,-1.9621435,-1.0274489,0.44424665
-0.44030066,1.9633935,-2.6377769,-2.2474333,-2.0197364,-2.0351063,-3.464177,0.17729548,-5.0800787,-1.3085698,0.90494596
-1.4980977,2.364655,-1.1395967,-2.1666833,-0.59406012,-3.519431,-2.8798856,-0.064675114,-5.4286771,-0.51046408,-0.61986937
-1.1465112,0.6474224,-0.42438941,-2.8135029,-2.4514989,0.86510878,-0.2784378,0.94764376,-3.7130713,0.57571963,0.90405796
0.63125707,2.197463,-0.52040209,-3.2366648,0.93745187,-2.5168686,-3.4258609,-1.9870494,-2.1577473,0.055619935,-3.612985
-0.7736796,2.2523021,-0.90414298,-0.28224343,-0.057559861,-0.63696192,-0.9589068,-1.7577009,-0.017863407,-1.3507148,-0.057021533
-0.41333101,2.013296,-2.8582153,-5.3990025,-1.0450972,-3.0551644,-3.9457024,-0.72847747,-3.8961947,-0.48193192,-0.83961369
-1.1073364,3.3804257,-1.5813201,0.73095868,-2.7765721,-3.0384808,-3.2302629,1.9165849,-3.6836704,-0.14960363,0.42964197
-0.15083736,1.5946737,-0.39618612,-0.83728782,0.075933778,-0.31874041,-1.1855624,-1.3915773,-3.8111779,-0.71275208,1.1795604
-0.46127895,5.2345403,-1.0547374,-2.1072371,0.92576188,-8.2966827,-8.4308421,-4.3765279,-3.4758151,-2.0107151,-1.4758924
0.55652518,2.1173366,-3.6659274,0.48931175,-1.4932723,-0.20066071,-0.036851329,1.7718449,-5.6000346,-2.207326,-0.21472798
2.6851394,1.2275721,-1.9834898,-3.3644781,0.076610505,-2.5542557,-0.1611799,-1.7917556,-3.8979477,-3.321272,-0.64180459
2.8326076,1.4384749,-1.608057,-3.074808,-2.3881157,-1.2179644,-3.4477651,-2.6053779,-5.9269721,-2.9164884,-1.0201381
-1.8563184,2.0467382,0.83963593,-2.45605,-0.20550335,-1.9793269,-3.6338954,-4.3841659,-4.4634696,-3.26866,0.9274145
-0.14160669,2.0548793,-0.10674447,1.9036789,-1.8192336,-2.7844589,-3.8438514,-1.9699197,-0.069974895,-2.7221507,-0.1480282
0.82699896,2.224148,-1.5741601,-2.2837879,-0.30850631,-0.54434952,-3.4699696,-1.3924791,-1.3972085,-0.87117256,0.92741346
0.829557,1.9159314,-0.24272297,-1.8109908,-0.99789348,-2.8908045,-0.031765972,-0.97128232,-6.5106678,-2.9994196,0.42283713
1.9182102,2.7554832,-0.99444212,1.8931643,-1.8172239,0.8675811,-4.6535905,-2.4217245,-5.8225523,-4.0331868,-0.74539677
-1.7503456,0.82025614,-3.7234244,-3.0944197,-0.32413049,0.84819111,-1.6161447,1.6244351,-4.5887493,-2.7609244,-1.6540642
2.8322387,2.135846,-2.2306928,-5.4960306,-0.36504226,-5.5574336,-6.4804211,-2.078557,-4.7694038,-0.12481731,0.78633839
1.4501942,1.9865174,-1.2618215,-2.6964384,-2.6588707,0.17368917,-4.6815333,1.1534435,-0.81778811,-3.0238375,-0.80187559
-0.97859997,1.9352204,-2.1566868,-2.4352772,-3.1982023,-0.31355195,-2.2581769,1.5840055,-4.9462183,-2.8336272,0.59024448
0.11923179,1.5421002,-0.8229029,-1.4826697,-2.0511929,-1.0734018,-3.2559343,-1.8193994,-0.7629899,-0.37794818,0.88081551
-1.8137579,1.8580751,-1.521874,-1.1394718,-3.5152603,0.068413045,-5.2765984,-4.4934479,-11.544157,-1.3462586,0.91156001
1.5591074,1.962937,-1.253055,-0.85179951,-0.84174144,-1.7428182,-3.6874727,1.2491318,-5.3629475,-2.3106724,-1.8478228
-0.79488829,1.9767646,0.97164171,0.12407503,0.11589478,-2.8943707,-2.0151811,-2.7160417,-3.6760551,-3.664916,1.1236584
0.81838592,4.0671833,-4.8679252,-2.424534,-2.9245586,-2.6305322,-3.0993755,-0.98248123,-3.5705316,-0.59398062,-0.75264833
-0.73394918,1.9681767,-1.4272778,-3.6569268,-0.87585568,-0.47743738,-0.043334277,1.2724906,-5.1392429,-2.6521833,0.029914899
-1.3987842,4.6371483,-0.28455201,-5.2370716,-0.58898366,-3.5515197,-3.3656045,-0.056946133,-3.4503628,-3.1751582,-1.7520435
0.015876895,2.2612767,-1.2718213,-1.1878147,-0.56140555,-2.1692764,-0.37767236,1.6104006,-6.7063149,-1.0218903,-0.23639318
-0.2220134,1.7269418,-2.2309518,-2.1487342,0.78084264,-3.6683832,-3.1008609,-3.771916,-1.4561138,0.19871837,-0.49652487
